date,type,concert_date,survey_result
42670.55,standard,42675.75,casual fan
42670.57639,standard,42675.75,
42670.62153,standard,42675.75,
42670.83889,standard,42675.75,
42670.86319,standard,42675.75,casual fan
42670.93958,vip,42675.75,
42670.95208,standard,42675.75,
42670.95833,standard,42675.75,casual fan
42671.00417,vip,42675.75,casual fan
42671.01736,vip,42675.75,casual fan
42671.08403,standard,42675.75,
42671.10417,standard,42675.75,casual fan
42671.11181,vip,42675.75,casual fan
42671.22222,standard,42675.75,
42671.22847,standard,42675.75,
42671.31111,vip,42675.75,
42671.38889,standard,42675.75,casual fan
42671.39097,standard,42675.75,casual fan
42671.39583,vip,42675.75,casual fan
42671.4,standard,42675.75,
42671.44028,vip,42675.75,
42671.44722,standard,42675.75,casual fan
42671.52292,standard,42675.75,
42671.55556,standard,42675.75,
42671.61944,vip,42675.75,
42671.62847,standard,42675.75,
42671.64028,standard,42675.75,
42671.65278,standard,42675.75,
42671.68542,standard,42675.75,casual fan
42671.69722,standard,42675.75,
42671.77083,standard,42675.75,casual fan
42671.90208,standard,42675.75,
42671.90972,standard,42675.75,casual fan
42671.96389,standard,42675.75,casual fan
42671.99583,standard,42675.75,
42672.01736,standard,42675.75,
42672.04653,standard,42675.75,
42672.20278,standard,42675.75,casual fan
42672.23542,vip,42675.75,casual fan
42672.25972,standard,42675.75,casual fan
42672.30139,standard,42675.75,
42672.31042,standard,42675.75,
42672.33264,vip,42675.75,
42672.40486,standard,42675.75,
42672.45069,standard,42675.75,
42672.46944,standard,42675.75,
42672.53889,standard,42675.75,
42672.59931,vip,42675.75,casual fan
42672.66667,standard,42675.75,
42672.72639,vip,42675.75,
42672.78403,standard,42675.75,
42672.79028,vip,42675.75,casual fan
42673.00625,vip,42675.75,
42673.10139,standard,42675.75,casual fan
42673.11667,standard,42675.75,
42673.16181,vip,42675.75,
42673.19792,standard,42675.75,
42673.20278,vip,42675.75,
42673.27708,standard,42675.75,
42673.31181,standard,42675.75,
42673.37847,standard,42675.75,casual fan
42673.37986,vip,42675.75,casual fan
42673.40069,standard,42675.75,casual fan
42673.45139,standard,42675.75,casual fan
42673.45278,standard,42675.75,casual fan
42673.57292,standard,42675.75,
42673.67153,standard,42675.75,
42673.70625,standard,42675.75,
42673.76597,standard,42675.75,
42673.83819,vip,42675.75,casual fan
42673.90764,vip,42675.75,casual fan
42674.12847,vip,42675.75,
42674.13889,standard,42675.75,casual fan
42674.22986,standard,42675.75,
42674.43403,vip,42675.75,casual fan
42674.43958,vip,42675.75,
42674.56528,standard,42675.75,casual fan
42674.70486,standard,42675.75,
42675.00764,vip,42675.75,
42675.02569,standard,42675.75,casual fan
42239.79167,standard,42309.75,
42239.79167,standard,42309.75,
42239.79167,standard,42309.75,
42239.79167,standard,42309.75,
42239.79167,standard,42309.75,
42239.79167,standard,42309.75,
42239.79167,standard,42309.75,
42239.79167,standard,42309.75,
42239.79167,standard,42309.75,
42239.79167,vip,42309.75,
42239.79167,vip,42309.75,
42239.79167,vip,42309.75,
42239.79167,vip,42309.75,
42239.79167,vip,42309.75,
42239.79167,vip,42309.75,
42241.23611,vip,42309.75,
42242.06389,vip,42309.75,
42242.36528,vip,42309.75,
42242.53333,standard,42309.75,
42242.72222,vip,42309.75,
42244.01667,vip,42309.75,
42244.73819,standard,42309.75,
42245.54306,vip,42309.75,
42247.01181,vip,42309.75,
42250.16597,vip,42309.75,
42251.15972,standard,42309.75,
42252.44583,vip,42309.75,
42253.01806,standard,42309.75,
42253.09375,vip,42309.75,
42253.46736,vip,42309.75,
42253.71319,standard,42309.75,
42253.80417,vip,42309.75,
42254.01319,standard,42309.75,
42254.60556,standard,42309.75,
42254.75625,vip,42309.75,
42254.78889,standard,42309.75,
42254.82014,vip,42309.75,
42255.28403,standard,42309.75,
42255.53125,standard,42309.75,
42255.55556,standard,42309.75,
42255.66736,standard,42309.75,
42256.32569,standard,42309.75,
42256.40694,vip,42309.75,
42256.44722,standard,42309.75,
42256.81528,standard,42309.75,
42257.80972,standard,42309.75,
42257.86111,vip,42309.75,
42257.92153,vip,42309.75,
42258.09306,standard,42309.75,
42258.69792,vip,42309.75,
42258.77778,standard,42309.75,
42258.84792,standard,42309.75,
42258.98958,standard,42309.75,
42259.60417,vip,42309.75,
42259.74097,standard,42309.75,
42259.75972,vip,42309.75,
42259.99236,standard,42309.75,
42260.24514,standard,42309.75,
42260.26736,vip,42309.75,
42260.31528,standard,42309.75,
42260.99514,standard,42309.75,
42261.08333,standard,42309.75,
42261.34097,standard,42309.75,
42261.40069,vip,42309.75,
42261.48542,standard,42309.75,
42261.63889,standard,42309.75,
42261.82222,standard,42309.75,
42262.07222,vip,42309.75,
42262.26667,vip,42309.75,
42262.57708,standard,42309.75,
42262.58611,vip,42309.75,
42263.22917,standard,42309.75,
42263.52639,vip,42309.75,
42263.69375,standard,42309.75,
42263.69861,standard,42309.75,
42263.73542,vip,42309.75,
42263.85139,standard,42309.75,
42264.28264,standard,42309.75,
42264.28542,vip,42309.75,
42264.34028,standard,42309.75,
42264.48542,vip,42309.75,
42264.525,standard,42309.75,
42264.69306,standard,42309.75,
42264.79653,standard,42309.75,
42264.92153,standard,42309.75,
42265.05278,standard,42309.75,
42265.22083,standard,42309.75,
42265.55903,standard,42309.75,
42265.59722,vip,42309.75,
42265.75139,standard,42309.75,
42266.05486,vip,42309.75,
42266.06597,standard,42309.75,
42266.35486,standard,42309.75,
42266.56875,standard,42309.75,
42266.81389,standard,42309.75,
42266.95208,standard,42309.75,
42267.02917,standard,42309.75,
42267.14722,standard,42309.75,
42267.34306,vip,42309.75,
42267.41389,vip,42309.75,
42267.53958,standard,42309.75,
42267.65347,standard,42309.75,
42267.66944,standard,42309.75,
42267.75347,standard,42309.75,
42267.80903,standard,42309.75,
42267.8625,standard,42309.75,
42268.01111,standard,42309.75,
42268.27361,standard,42309.75,
42268.32083,vip,42309.75,
42269.28403,vip,42309.75,
42269.40972,standard,42309.75,
42269.83611,standard,42309.75,
42269.85556,standard,42309.75,
42269.96875,vip,42309.75,
42269.97986,standard,42309.75,
42270.13264,standard,42309.75,
42270.17153,vip,42309.75,
42270.2875,standard,42309.75,
42270.32431,vip,42309.75,
42270.37361,standard,42309.75,
42270.50764,vip,42309.75,
42270.56597,standard,42309.75,
42270.61875,standard,42309.75,
42270.71736,vip,42309.75,
42270.75972,vip,42309.75,
42270.86597,standard,42309.75,
42270.97361,standard,42309.75,
42271.01181,standard,42309.75,
42271.02639,vip,42309.75,
42271.06111,standard,42309.75,
42271.29375,vip,42309.75,
42271.33403,standard,42309.75,
42271.44444,standard,42309.75,
42271.47986,vip,42309.75,
42271.53125,vip,42309.75,
42271.57917,standard,42309.75,
42271.58889,standard,42309.75,
42271.61806,vip,42309.75,
42271.61944,vip,42309.75,
42271.64167,standard,42309.75,
42271.68333,standard,42309.75,
42271.72014,standard,42309.75,
42271.72917,standard,42309.75,
42271.9,standard,42309.75,
42271.91389,vip,42309.75,
42272.05347,standard,42309.75,
42272.22083,standard,42309.75,
42272.44167,standard,42309.75,
42272.47569,standard,42309.75,
42272.57431,standard,42309.75,
42272.65347,standard,42309.75,
42272.72569,vip,42309.75,
42272.825,standard,42309.75,
42272.91528,standard,42309.75,
42273.04514,standard,42309.75,
42273.09167,standard,42309.75,
42273.14097,standard,42309.75,
42273.33611,standard,42309.75,
42273.51458,vip,42309.75,
42273.59306,vip,42309.75,
42273.60833,standard,42309.75,
42273.74792,vip,42309.75,
42273.82708,standard,42309.75,
42273.93958,vip,42309.75,
42274.04861,vip,42309.75,
42274.15347,vip,42309.75,
42274.225,standard,42309.75,
42274.22986,vip,42309.75,
42274.24514,vip,42309.75,
42274.36667,vip,42309.75,
42274.39306,vip,42309.75,
42274.40278,standard,42309.75,
42274.40417,standard,42309.75,
42274.43472,standard,42309.75,
42274.45486,vip,42309.75,
42274.45694,vip,42309.75,
42274.50764,standard,42309.75,
42274.52153,standard,42309.75,
42274.54583,standard,42309.75,
42274.56528,standard,42309.75,
42274.63958,standard,42309.75,
42274.66597,vip,42309.75,
42274.72639,standard,42309.75,
42274.77639,standard,42309.75,
42275.01389,standard,42309.75,
42275.04514,standard,42309.75,
42275.10764,standard,42309.75,
42275.15139,standard,42309.75,
42275.17083,vip,42309.75,
42275.22222,standard,42309.75,
42275.22917,standard,42309.75,
42275.30833,standard,42309.75,
42275.40208,standard,42309.75,
42275.54861,vip,42309.75,
42275.58333,standard,42309.75,
42275.61389,standard,42309.75,
42275.62361,standard,42309.75,
42275.64097,standard,42309.75,
42275.65,vip,42309.75,
42275.85556,standard,42309.75,
42275.94236,standard,42309.75,
42276.02083,vip,42309.75,
42276.08958,standard,42309.75,
42276.11389,standard,42309.75,
42276.13194,standard,42309.75,
42276.25139,standard,42309.75,
42276.26319,vip,42309.75,
42276.27083,vip,42309.75,
42276.30972,standard,42309.75,
42276.33611,vip,42309.75,
42276.37778,standard,42309.75,
42276.48333,standard,42309.75,
42276.56944,standard,42309.75,
42276.58958,standard,42309.75,
42276.63958,standard,42309.75,
42276.71042,standard,42309.75,
42276.77361,standard,42309.75,
42276.77639,vip,42309.75,
42276.83681,standard,42309.75,
42276.85486,vip,42309.75,
42276.89444,standard,42309.75,
42276.96597,standard,42309.75,
42276.96806,standard,42309.75,
42276.98125,standard,42309.75,
42277.05208,standard,42309.75,
42277.24097,standard,42309.75,
42277.27847,vip,42309.75,
42277.39444,standard,42309.75,
42277.40764,standard,42309.75,
42277.45139,standard,42309.75,
42277.45486,standard,42309.75,
42277.45903,standard,42309.75,
42277.48611,standard,42309.75,
42277.54444,standard,42309.75,
42277.55417,standard,42309.75,
42277.78125,vip,42309.75,
42278.02292,standard,42309.75,
42278.08611,standard,42309.75,
42278.12083,standard,42309.75,
42278.19792,standard,42309.75,
42278.21667,standard,42309.75,
42278.24653,vip,42309.75,
42278.26875,standard,42309.75,
42278.28958,standard,42309.75,
42278.32361,standard,42309.75,
42278.32917,vip,42309.75,
42278.34792,standard,42309.75,
42278.40694,standard,42309.75,
42278.4125,standard,42309.75,
42278.41875,standard,42309.75,
42278.43125,standard,42309.75,
42278.50694,standard,42309.75,
42278.50833,standard,42309.75,
42278.58958,vip,42309.75,
42278.61389,vip,42309.75,
42278.65486,standard,42309.75,
42278.7,standard,42309.75,
42278.70556,vip,42309.75,
42278.70833,standard,42309.75,
42278.73403,vip,42309.75,
42278.73889,vip,42309.75,
42278.80556,standard,42309.75,
42278.83611,vip,42309.75,
42278.88819,standard,42309.75,
42279.16042,standard,42309.75,
42279.21597,vip,42309.75,
42279.23125,vip,42309.75,
42279.24514,vip,42309.75,
42279.29444,vip,42309.75,
42279.44444,standard,42309.75,
42279.46181,standard,42309.75,
42279.47153,vip,42309.75,
42279.4875,standard,42309.75,
42279.51944,standard,42309.75,
42279.52569,vip,42309.75,
42279.53333,vip,42309.75,
42279.55208,standard,42309.75,
42279.56944,standard,42309.75,
42279.57986,standard,42309.75,
42279.58889,standard,42309.75,
42279.66389,standard,42309.75,
42279.69444,standard,42309.75,
42279.71736,standard,42309.75,
42279.82083,standard,42309.75,
42279.83958,standard,42309.75,
42279.875,standard,42309.75,
42280.00833,standard,42309.75,
42280.13819,standard,42309.75,
42280.22986,standard,42309.75,
42280.28889,vip,42309.75,
42280.31597,standard,42309.75,
42280.36319,standard,42309.75,
42280.37778,standard,42309.75,
42280.51181,standard,42309.75,
42280.56875,standard,42309.75,
42280.59167,standard,42309.75,
42280.67708,vip,42309.75,
42280.69375,standard,42309.75,
42280.71528,standard,42309.75,
42280.72222,standard,42309.75,
42280.73194,standard,42309.75,
42280.74514,standard,42309.75,
42280.76458,standard,42309.75,
42280.80625,vip,42309.75,
42280.98472,standard,42309.75,
42281.00139,standard,42309.75,
42281.03611,vip,42309.75,
42281.11806,standard,42309.75,
42281.12847,standard,42309.75,
42281.14167,vip,42309.75,
42281.15347,standard,42309.75,
42281.2,standard,42309.75,
42281.22431,standard,42309.75,
42281.25625,standard,42309.75,
42281.38958,standard,42309.75,
42281.39514,standard,42309.75,
42281.69722,standard,42309.75,
42281.72083,vip,42309.75,
42281.72708,standard,42309.75,
42281.79653,standard,42309.75,
42281.8125,standard,42309.75,
42281.82569,standard,42309.75,
42281.83819,standard,42309.75,
42281.88889,standard,42309.75,
42281.95972,vip,42309.75,
42281.96181,standard,42309.75,
42282.01181,standard,42309.75,
42282.02361,standard,42309.75,
42282.05208,standard,42309.75,
42282.05486,standard,42309.75,
42282.06875,standard,42309.75,
42282.07778,vip,42309.75,
42282.09792,standard,42309.75,
42282.14028,standard,42309.75,
42282.17222,vip,42309.75,
42282.17708,standard,42309.75,
42282.19722,standard,42309.75,
42282.23472,standard,42309.75,
42282.26806,standard,42309.75,
42282.29861,vip,42309.75,
42282.33264,standard,42309.75,
42282.39514,vip,42309.75,
42282.39514,standard,42309.75,
42282.41458,standard,42309.75,
42282.42639,standard,42309.75,
42282.43472,standard,42309.75,
42282.56181,vip,42309.75,
42282.56389,standard,42309.75,
42282.57222,standard,42309.75,
42282.57361,vip,42309.75,
42282.60347,vip,42309.75,
42282.62431,standard,42309.75,
42282.62986,standard,42309.75,
42282.63056,standard,42309.75,
42282.63472,standard,42309.75,
42282.72569,standard,42309.75,
42282.74653,vip,42309.75,
42282.75069,vip,42309.75,
42282.77708,standard,42309.75,
42282.78472,vip,42309.75,
42282.85347,vip,42309.75,
42282.86111,vip,42309.75,
42282.95,standard,42309.75,
42282.9625,standard,42309.75,
42282.96736,vip,42309.75,
42283.06736,standard,42309.75,
42283.22917,standard,42309.75,
42283.36736,standard,42309.75,
42283.36806,standard,42309.75,
42283.38125,standard,42309.75,
42283.46875,standard,42309.75,
42283.51667,standard,42309.75,
42283.54792,vip,42309.75,
42283.55139,standard,42309.75,
42283.56528,standard,42309.75,
42283.64028,vip,42309.75,
42283.66875,standard,42309.75,
42283.7125,vip,42309.75,
42283.71736,standard,42309.75,
42283.72153,standard,42309.75,
42283.82778,vip,42309.75,
42283.82778,vip,42309.75,
42283.84028,standard,42309.75,
42283.85278,standard,42309.75,
42283.89236,standard,42309.75,
42283.90347,standard,42309.75,
42283.93403,standard,42309.75,
42284.00972,standard,42309.75,
42284.01528,standard,42309.75,
42284.02083,vip,42309.75,
42284.03819,vip,42309.75,
42284.04583,vip,42309.75,
42284.05347,standard,42309.75,
42284.15139,vip,42309.75,
42284.24236,standard,42309.75,
42284.27917,vip,42309.75,
42284.3125,standard,42309.75,
42284.33403,standard,42309.75,
42284.35,vip,42309.75,
42284.36181,standard,42309.75,
42284.38472,standard,42309.75,
42284.38542,standard,42309.75,
42284.43819,standard,42309.75,
42284.46875,standard,42309.75,
42284.51389,standard,42309.75,
42284.57847,standard,42309.75,
42284.59583,standard,42309.75,
42284.60833,vip,42309.75,
42284.61389,vip,42309.75,
42284.65278,standard,42309.75,
42284.66111,vip,42309.75,
42284.66458,standard,42309.75,
42284.67014,vip,42309.75,
42284.67569,standard,42309.75,
42284.68611,standard,42309.75,
42284.69306,standard,42309.75,
42284.71944,standard,42309.75,
42284.72014,standard,42309.75,
42284.72778,vip,42309.75,
42284.73958,vip,42309.75,
42284.74028,vip,42309.75,
42284.76111,vip,42309.75,
42284.91319,vip,42309.75,
42284.93889,standard,42309.75,
42284.94097,vip,42309.75,
42285.04861,standard,42309.75,
42285.0625,standard,42309.75,
42285.08472,vip,42309.75,
42285.10556,standard,42309.75,
42285.10764,vip,42309.75,
42285.14583,standard,42309.75,
42285.20139,standard,42309.75,
42285.21111,standard,42309.75,
42285.29583,standard,42309.75,
42285.30486,standard,42309.75,
42285.375,vip,42309.75,
42285.40625,vip,42309.75,
42285.41042,standard,42309.75,
42285.42153,standard,42309.75,
42285.45417,standard,42309.75,
42285.4625,standard,42309.75,
42285.46458,standard,42309.75,
42285.48889,standard,42309.75,
42285.51597,standard,42309.75,
42285.56042,vip,42309.75,
42285.56458,standard,42309.75,
42285.57361,vip,42309.75,
42285.61528,standard,42309.75,
42285.62569,standard,42309.75,
42285.64444,standard,42309.75,
42285.72014,standard,42309.75,
42285.76875,standard,42309.75,
42285.77292,standard,42309.75,
42285.82014,standard,42309.75,
42285.85278,standard,42309.75,
42285.875,standard,42309.75,
42285.91111,standard,42309.75,
42285.91458,standard,42309.75,
42285.92014,standard,42309.75,
42285.95625,standard,42309.75,
42286.06528,standard,42309.75,
42286.06875,standard,42309.75,
42286.08819,standard,42309.75,
42286.15625,standard,42309.75,
42286.19583,standard,42309.75,
42286.29028,standard,42309.75,
42286.33472,vip,42309.75,
42286.39375,standard,42309.75,
42286.40625,standard,42309.75,
42286.44792,vip,42309.75,
42286.45417,standard,42309.75,
42286.49931,standard,42309.75,
42286.62778,standard,42309.75,
42286.65694,standard,42309.75,
42286.70208,vip,42309.75,
42286.74028,standard,42309.75,
42286.79861,standard,42309.75,
42286.92639,vip,42309.75,
42286.99028,vip,42309.75,
42286.99444,standard,42309.75,
42287.09653,vip,42309.75,
42287.12222,standard,42309.75,
42287.12708,standard,42309.75,
42287.14375,standard,42309.75,
42287.15069,standard,42309.75,
42287.16736,standard,42309.75,
42287.18819,standard,42309.75,
42287.18889,vip,42309.75,
42287.2375,vip,42309.75,
42287.27361,standard,42309.75,
